text,stereotype,baseline_pred,baseline_prob1,context_pred,context_prob1,baseline_correct,context_correct,verdict
"Hay que hacer que todos los españoles conozcan estos hechos. Las tv, todas en manos de Podemos y del PSOE, guardan un silencio sepulcral. Pásalo y que de la vuelta a toda España
Me llega por waps",0,0,0.000921384955290705,0,0.12811279296875,1,1,tie
"de todos los inmigrantes ilegales de Alemania. Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país",1,1,0.998904824256897,1,0.9361310005187988,1,1,tie
"inhabitable. Hay que hacer que todos los españoles conozcan estos hechos. Las tv, todas en manos de Podemos y del PSOE, guardan un silencio sepulcral. Pásalo y que de la vuelta a toda España.",0,0,0.0009171142592094839,0,0.14994460344314575,1,1,tie
"unas 5000 pateras en las próximas semanas.
Italia y Francia crean un cordón de seguridad conjunto para evitar la inmigración ilegal en sus paises
Esto es una autentica invasión, España en peligro, y mientras Sánchez de vacaciones #AplausosSanchez @user #Mociondecensura",1,1,0.9991095662117004,1,0.9106165766716003,1,1,tie
#ÚLTIMAHORA : Y mientras tanto...Vuelo de #Alemania a #GranCanaria con 15 pasajeros acentúa la #crisis 🙏🙈(No te pierdas el vídeo) 😱URL,0,0,0.24250319600105286,1,0.5331295132637024,1,0,baseline_wins
¿Saben que las fotos no son de este verano? URL,0,0,0.001204639789648354,0,0.0756005123257637,1,1,tie
"EN LA NOTICIA
2 de 2:

Los embarcaderos de (Nuadibú), al Norte de la República Islámica, registran un lleno histórico de pateras y cayucos (ante el efecto llamada) de las Islas con los asentamientos de inmigrantes en zonas turísticas de Gran Canaria.

URL",0,1,0.9923126101493835,1,0.8242738842964172,0,0,tie
"Eso no está ni controlado, ni regulado.
Es inmigración ILEGAL y no se puede tolerar.",0,1,0.9451906681060791,1,0.5955840945243835,0,0,tie
"En su inmensa mayoría... Básicamente la inmigración no era ilegal en esa época, en lo tocante a lo sobrenatural ya si eso con saber que Dios no existe vas tirando hasta mañana.",0,0,0.0019483023788779974,0,0.2437843233346939,1,1,tie
"Sí, que lo era. Si no había ley que lo prohibiese, por el principio de tipicidad, no podía existir infracción alguna",0,0,0.0026550402399152517,0,0.05331014096736908,1,1,tie
Por esto nos Dan el toque de queda? Para ahuecar más sitio en los hoteles para la inmigración ilegal?????,0,1,0.9727694392204285,1,0.5040136575698853,0,0,tie
"Espero que cuando salga la derech puedan deportar a los inmigrantes sin papeles e ilegales, que van hacer cuando llegen a la península? Donde van a vivir en la calle? De donde comen ? Esto no puede ser estamos desprotegidos. #GobiernoDimisión #GobiernoCriminalyCorrupto",1,1,0.9968370199203491,1,0.9384235143661499,1,1,tie
Algunos tienen amnesia cuando vienen inmigrantes ilegales como si todos son santos se olvidan que algunos pueden ser criminales asesinos terroristas violadores como en sus países no pasara nada,1,1,0.9994841814041138,1,0.9707348346710205,1,1,tie
Algunos son criminales pero no todos y no es justo juzgar a todos igual. Tú prefieres que te juzguen por tus actos y los demás también,0,0,0.10758769512176514,0,0.07651129364967346,1,1,tie
Usted no sabe los datos del gasto a los inmigrantes ilegales que no llega a los españoles en hambruna colas del hambre muchos en ertes otros con una miseria de ayudas otros en paro deuda por deuda,1,1,0.9991758465766907,1,0.9055220484733582,1,1,tie
Son cosas diferentes pero estamos de acuerdo que primero hay que solucionar los problemas en casa y luego acoger. El único problema es que el mundo ya está en marcha y no va a parar por nadie.,1,0,0.0012635034509003162,0,0.10727452486753464,0,0,tie
Claro justificando los crímenes de los terroristas islam que aún hoy matando a cristianos quemados en Iglesias secuestradas violadas lo que pasa ahora en muchas zonas de África pero usted sigue justificando los inmigrantes ilegales muchos de ellos peligrosos,1,1,0.9995649456977844,1,0.9656092524528503,1,1,tie
Ni lo justifico ni lo apoyo pero soy lo suficientemente inteligente como para separa a un pueblo de una panda de hijos de puta. Generalizar no es buena idea ni en este ni en otros ámbitos.,0,0,0.001791311544366181,0,0.03017912618815899,1,1,tie
"Ese discurso que sostienes es populista, demagógico y es además una mentira que se extiende por que la gente tiene miedo por personas como tú que difundís un mensaje de odio.",0,0,0.0006300801178440452,0,0.01269321609288454,1,1,tie
Irá a ser verdad eso de que Africa comienza en los Pirineos??,1,0,0.0009055077098309994,0,0.04791117459535599,0,0,tie
"Aun quedan unas cuantas pateras por llegar.
Miles de pateras hacinadas en Mauritania se frotan las manos con Canarias.URL",1,0,0.040823210030794144,0,0.3005583584308624,0,0,tie
"Y a quién le importa? Al Gobierno, no",0,0,0.001427119947038591,0,0.04474792256951332,1,1,tie
"Esta trama criminal, por lo visto no quieren cortarla, ¿ quien o quienes estàn compinchados con esta mafia....",0,0,0.028403326869010925,0,0.03139536455273628,1,1,tie
"...mediante su ocupación por las bravas. Se entiende como 'toma pacífica' la arribada diaria a las islas de numerosas barcazas con una media de 400 a 600 moros.
Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la situación de tantos miles de...",1,1,0.9973249435424805,1,0.8741695284843445,1,1,tie
"...moros deambulando y malviviendo por las calles es cada día más preocupante. Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad. Dícen que no hay...",1,1,0.9993829727172852,1,0.9475353360176086,1,1,tie
"...fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada. Y yo creo que ni voluntad de hacerlo.
Aquello está lejos y a los peninsulares no les preocupa lo más mínimo. Grave error; gravisimo. Una vez controlen las islas vendrán aquí a reclamar..",1,1,0.9990884065628052,1,0.9463921189308167,1,1,tie
Es una estrategia marroquí que empieza a darle resultados: la toma 'pacífica' de territorios mediante su ocupación por las bravas. Se entiende como 'toma pacífica' la arribada diaria a las islas de numerosas barcazas con una media de 400  a 600 moros.**,1,1,0.9993360638618469,1,0.9396643042564392,1,1,tie
**Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la situación de tantos miles de moros deambulando y malviviendo por las calles es cada día más preocupante.,1,1,0.9995276927947998,1,0.9572149515151978,1,1,tie
"Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad.",1,1,0.9960946440696716,1,0.8116697072982788,1,1,tie
"Vivo en Fuerteventura, en el norte de la isla sí te digo que los italianos son mayoría.

Lo otro es mentira.

Que no te la cuelen",0,0,0.001817640382796526,0,0.1798139363527298,1,1,tie
"de territorios  mediante su ocupación por las bravas. Se entiende como 'toma pacífica' la arribada diaria a las islas de numerosas barcazas con una media de 400 a 600 moros.
Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores)",1,1,0.998126208782196,1,0.8950257897377014,1,1,tie
"la situación de tantos miles de moros deambulando y malviviendo por las calles es cada día más preocupante. Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y",1,1,0.9996335506439209,1,0.9635180830955505,1,1,tie
"de 1 metro de espesor.
Y por lo que veo ya están en Bilbao. Mal estamos y peor nos irá. El gobierno está a en otras cosas,, mientras no lleguen a la Moncloa y les muevan las sillas...
[11/11 12:16] Araceli: Es alucinante, casi 7000 inmigrantes en el listado,",0,0,0.04939445108175278,0,0.31809598207473755,1,1,tie
"Grave error; gravisimo. Una vez controlen las islas vendrán aquí a reclamar más ""territorios"", poco a poco, sin prisas. A ellos no les preocupa el reloj. Son como la gota de agua que no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero",1,1,0.9992877840995789,1,0.8859094381332397,1,1,tie
"muchísimos canarios empiezan a tener miedo de verdad. Dícen que no hay fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada. Y yo creo que ni voluntad de hacerlo.
Aquello está lejos y a los peninsulares no les preocupa lo más mínimo.",0,0,0.1933164745569229,0,0.1583056002855301,1,1,tie
"con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.",1,0,0.0014822426019236445,0,0.02360796555876732,0,0,tie
"'pacífica' de territorios mediante su ocupación por las bravas. Se entiende como 'toma pacífica' la arribada diaria a las islas de numerosas barcazas con una media de 400  a 600 moros.**
**Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la",1,1,0.998815655708313,1,0.9278118014335632,1,1,tie
"situación de tantos miles de moros deambulando y malviviendo por las calles es cada día más preocupante. Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de",1,1,0.999624490737915,1,0.9568265080451965,1,1,tie
"verdad. Dicen que no hay fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada. Y yo creo que ni voluntad de hacerlo.*
**Aquello está lejos y a los peninsulares no les preocupa lo más mínimo. Grave error; gravísimo. Una vez controlen las islas",1,1,0.9888118505477905,1,0.9225724339485168,1,1,tie
"vendrán aquí a reclamar más ""territorios"", poco a poco, sin prisas. A ellos no les preocupa el reloj. Son como la gota de agua que no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor.*
**Y por lo que veo ya están en",1,1,0.9985515475273132,1,0.9190249443054199,1,1,tie
"Bilbao. Mal estamos y peor nos irá. El gobierno está a en otras cosas,, mientras no lleguen a la Moncloa y les muevan las sillas...**
**Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años.",1,1,0.7737230658531189,1,0.676875114440918,1,1,tie
"Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.**
URGENTE:
Pasar a todos los contactos posibles..
Se está ocultando o se dan datos disminuidos... están entrando millares de nigerianos (o negros) y musulmanes violentamente en nuestras",1,1,0.9996210336685181,1,0.9689842462539673,1,1,tie
Una pena lo que están haciendo con las islas,0,1,0.9525007009506226,1,0.7664627432823181,0,0,tie
"Es una estrategia marroquí que empieza a darle resultados: la toma 'pacífica'  de territorios  mediante su ocupación por las bravas.

Se entiende como 'toma pacífica' la arribada diaria a las islas de numerosas barcazas con una media de 400 a 600 moros.
👇",1,1,0.9993613362312317,1,0.9320295453071594,1,1,tie
"Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad.

Dícen que no hay fuerzas políticas, ni policiales, ni legales, para

👇",1,1,0.9966415166854858,1,0.7999234795570374,1,1,tie
"Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la situación de tantos miles de moros deambulando y malviviendo por las calles es cada día más preocupante.

👇",1,1,0.9994966983795166,1,0.9563851356506348,1,1,tie
"El gobierno está a en *otras cosas*,, mientras no lleguen a la Moncloa y les muevan las sillas...
...
Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años.

👇",1,1,0.9209983944892883,1,0.8445462584495544,1,1,tie
"Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay q hacer.

*URGENTE*

Se está ocultando o se dan datos disminuidos. Están entrando millares de nigerianos (o negros) y musulmanes violentamente en nuestras fronteras del sur de España.

👇",1,1,0.9996546506881714,1,0.9733365774154663,1,1,tie
Una verguenza!! Todo pactado!!!,0,0,0.002073325216770172,0,0.11970573663711548,1,1,tie
Votitos para el inútil del botox y el drogata  el moño.,0,0,0.0022751744836568832,0,0.1543651819229126,1,1,tie
Que canarias está okupada por quien? URL,0,0,0.005481203086674213,0,0.28006455302238464,1,1,tie
"Este gobierno chorizo y comunista miserable han vendido las islas.

Los canarios tienen mucha culpa de votar no que han votado.

Pero NO es escusa, para permitir la invasión.

#GobiernoDeLaMentira",1,1,0.9982567429542542,1,0.9490551948547363,1,1,tie
"Desde Fuerteventura, déjate de chorradas.

Como mucho en el norte de la isla hay más italianos que majoreros, sin duda.

Descansa, hoy ya has mentido por hoy",0,0,0.14897869527339935,0,0.4338677227497101,1,1,tie
Y ahora que ? genios,0,0,0.0020345780067145824,0,0.08953118324279785,1,1,tie
Salimos más fuertes,0,0,0.22847676277160645,0,0.3253362774848938,1,1,tie
🤨 autodefensa es lo que nos toca.,1,0,0.039691559970378876,0,0.12948980927467346,0,0,tie
Y mientras Marlaska y su @user les dan dinero y materiales para que frenen la salida de cayucos,0,1,0.959658145904541,0,0.4329334497451782,0,1,context_wins
"Este desastre no es casual. No sé a qué obedece, pero tanta pasividad... En cambio, protesta un poco delante de sus casoplones, que verás el tinglado policial que montan en un pispás.",0,0,0.0016884288052096963,0,0.1419544219970703,1,1,tie
"Hay q unirse contra el gobierno nos arrastran al desastre a todos. España es hora de defender lo q nos quieren robar la libertad.
DESPERTAR!!!!!",0,1,0.9929744005203247,0,0.4427745044231415,0,1,context_wins
"Yo hasta me estoy planteando vender mi casa, antes de que empiece a perder valor por la inseguridad, y comprarme un piso que es mas seguro. Esto es un puto desastre. Y aqui em el norte de la isla vale, pero hay partes del sur que son un enclave de paises africanos varios",1,1,0.9873445630073547,1,0.5657949447631836,1,1,tie
"Esto no es inmigración. Es una invasion, un acto de agresión a España y los españoles. Hay que expulsarlos inmediatamente a todos sin excepción.",1,1,0.9975739121437073,1,0.7984365820884705,1,1,tie
Habría que juzgar a los responsables de esta invasión.,1,1,0.9928600192070007,1,0.8776471018791199,1,1,tie
Y tal. URL URL,0,0,0.02709897980093956,0,0.23193633556365967,1,1,tie
"No se os ocurre pensar que no se trata de que el gobierno está impasible??? Está todo según el plan, pero a corto plazo los jóvenes que ""casualmente"" llegan solos últimamente podrán echar una mano al gobierno si hay manifestaciones???ya los están mandando a las grandes ciudades",0,0,0.000820738438051194,0,0.0776137039065361,1,1,tie
Me parece que tú y tu hermana corresponsal sois unos chiflados!😂😂,0,0,0.001169224502518773,0,0.02927776239812374,1,1,tie
"Por cierto lo de Dawson es un apellido autóctono canario, español!? Parece una marca de electrodomésticos coreanos!!🤷🏻‍♀️",0,0,0.0007950868457555771,0,0.013243181630969048,1,1,tie
Mira mi perfil.,0,0,0.011204107664525509,0,0.03246919438242912,1,1,tie
"Defiendo la inmigración, pero legal.",1,0,0.03912732005119324,0,0.07473208755254745,0,0,tie
Si! Pero te falta cultura y educación! No tienes derecho a insultarles ni por ser medio inglés ni por ser ellos subsaharianos o Magrebíes. Saludo!,0,0,0.04633418843150139,0,0.09633325785398483,1,1,tie
"Negativo, trabajo con compañero legal Marroqui, y he trabajado con muchos a lo largo de mi vida...
Trabajo con Rumano u Cubano también. Yo soy hijo de emigrante inmigrantes , lecciones ni una...",1,0,0.10392194986343384,0,0.3681442439556122,0,0,tie
"Yo no insulto a nadie.
Pero que no podemos mantener a inmigrantes con el dinero de todos...Y sin trabajo.

El rey de Marruecos que empiece por hacer URL

Y de comprar Apaches, F-35, y carros de blindados, y cuide de su gente. 3 yates y no se cuantos palacios. URL",1,1,0.9940032362937927,1,0.8129520416259766,1,1,tie
"Tengo el mayor de los respetos por Musulmanes y Judios, soy hijo de emigrante e inmigrante, si se ha sentido ofendida, lo siento.

No podemos estar manteniendo a nadie, antes que a nuestras humildes familias, mientras otros se enriquecen políticamente.

¿O Ud no paga impuestos? URL",1,1,0.9860727787017822,1,0.7046358585357666,1,1,tie
Comparto algo de lo que afirmas. Son obviedades algunas. Pero la culpa no la tiene el mena. Es el entramado asociativo de izquierdas que se nutre de su miseria!,1,0,0.0004428907122928649,0,0.011875051073729992,0,0,tie
"Exacto.👍
Como le he dicho antes, algunos se están forrando a costa nuestra.
Y ahora quieren subir la luz , el butano, el gasolina, a los ""ricos"" no, a todos.
Ya lo hemos visto con el IVA de las mascarillas 1.600 millones.

""Salam"" , ""Erev Tov"", Saludos.🙏",0,0,0.006919754669070244,0,0.02889118157327175,1,1,tie
Un verdadero desastre y no hay kien diga ni zapeeeee.  Asta. Cuando este noo govierno. Despierteeee. YaaAaaa ##y mande asu pais. A tanta jente invasoraaaaaaaaaaaa,1,1,0.9993221759796143,1,0.9230119585990906,1,1,tie
"moros deambulando y malviviendo por las calles es cada día más preocupante. Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad. Dícen que no hay👇",1,1,0.9995750784873962,1,0.9568336009979248,1,1,tie
"irá. El gobierno está a en otras cosas,, mientras no lleguen a la Moncloa y les muevan las sillas...
Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se👇",1,1,0.8822439908981323,1,0.6930315494537354,1,1,tie
"""territorios"", poco a poco, sin prisas. A ellos no les preocupa el reloj. Son como la gota de agua q no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor.
Y por lo que veo ya están en Bilbao. Mal estamos y peor nos👇",1,1,0.9968795776367188,1,0.890873372554779,1,1,tie
"fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada. Y yo creo q ni voluntad de hacerlo.
Aquello está lejos y a los peninsulares no les preocupa lo más mínimo. Grave error; gravisimo. Una vez controlen las islas vendrán aquí a reclamar más👇",1,1,0.9993377327919006,1,0.9511194229125977,1,1,tie
"tiene que enterar muchísima gente, algo hay que hacer.
Pasar a todos los contactos posibles..
Se está ocultando o se dan datos disminuidos... están entrando millares de nigerianos (o negros) y musulmanes violentamente en nuestras fronteras del sur de España. Cientos de guardias",1,1,0.9996641874313354,1,0.9722110033035278,1,1,tie
"Algunos, por edad, recordamos la marcha verde.
Y están 8nvasiones siempre se producen aprovechando la debilidad del gobierno central.
Algunos aún no se han dado cuenta de que esto es una auténtica invasión.",1,0,0.010726669803261757,0,0.4128216505050659,0,0,tie
"Moro es un gentilicio.
Esta palabra vino de la época romana en referencia a la población del norte de África (excluyendo Egipto), que los romanos llamaban Mauretania. Los moros incluían a poblaciones de origen bereber (que no tienen nada que ver con árabes)",0,0,0.019405070692300797,0,0.16074469685554504,1,1,tie
"Claro, no era despectiva?",0,0,0.0008189341751858592,0,0.01909765787422657,1,1,tie
"¿Se lo preguntamos a Maduro y a Evo Morales, por ejemplo?
¿O se lo preguntamos a la DEA?
Por preguntar.....",0,0,0.0005818197969347239,0,0.031624142080545425,1,1,tie
"Son moros, moros y negros joder con el punto buenísimo, que ni hablar se puede, cada cosa por su nombre.",1,0,0.0010546413250267506,0,0.06944996118545532,0,0,tie
*buenismo,0,0,0.014333977364003658,0,0.032219354063272476,1,1,tie
Yo flipo como hay gente que los defiende...mare mia,0,0,0.0015238262712955475,0,0.07404255867004395,1,1,tie
"Más exactamente, viene de la palabra antigua ""moreno"" por la piel, de ahí moro(moreno)",0,0,0.051031678915023804,0,0.041829608380794525,1,1,tie
"Echen a patadas a quienes permiten la invasión emigrante.

Hasta ahora no una manifestación he escuchado en la radio!",1,1,0.9635162949562073,1,0.9542272686958313,1,1,tie
"Es q los ""buenisimos"" no comprenden que no se puede vaciar un pais en otro ?!!!!!",0,0,0.0011606087209656835,0,0.09010378271341324,1,1,tie
Ellos piensan que a sus colegios privados y sus urbanizaciones de lujo no van a llegar.,0,1,0.6365009546279907,0,0.4941089153289795,0,1,context_wins
Moros de mierda es lo correcto,1,0,0.06751053780317307,0,0.36406585574150085,0,0,tie
"Y tú aprende a escribir, que se ve que el batiburrillo de lenguas “vehiculares” ya hace que no sepas ni en lo que hablas ni en lo que escribes.",0,0,0.2091401219367981,0,0.15175968408584595,1,1,tie
"Es, el voto de la esclavitud. D. Julián, Witiza y D. Rodrigo, ya dejaron desembarcar a Tarik y Muza, para que les vengaran asuntos de cuernitos, prefiriendo que gobernara el Soros de turno, para que se chinchara el que había.",0,0,0.0012453829403966665,0,0.17490415275096893,1,1,tie
"Es verdad, son putos moros o motos de mierda. 🐽🐽🐽",1,0,0.005118561442941427,0,0.20367936789989471,0,0,tie
"Como te pillen los moros, me parece que vas a cambiar de criterio. Ser mujer y defender a los moros es de ser una sectaria que no sabe ni lo que dice. Ponte a tiro, verás como te respetan tus amigos los moros...",1,0,0.030462484806776047,0,0.2440273016691208,0,0,tie
"Hace más de 20 años, las moras ya decían que nos iban a reconquistar por el útero. Y así es, ellos tienen una media de 3,4,5 hijos..... cada día son más. Cuando despertemos, ya será tarde",1,0,0.0018728792201727629,0,0.44764161109924316,0,0,tie
"A mi me avergüenza me entren estas cosas, tanto en mi TL como en mis grupos o contactos de WhatsApp.",0,0,0.0030392217449843884,0,0.038966745138168335,1,1,tie
"Yo lo escuché también. Vosotros criar perros, que nosotros traemos hijos al mundo.",1,0,0.0016436527948826551,0,0.03558047488331795,0,0,tie
"Es su twitt y les llama como les da la gana. Y son moros, por cierto.
URL
Infórmate y calla, progre analfabeta",0,1,0.6144029498100281,1,0.6202280521392822,0,0,tie
"Cuida tú el tuyo. En vez de leer lo importante y preocuparte por un problema real y argumentar tu opinión...no, claro para qué, si no la tienes. Cuando además tú eres la primera que insultas. En fin, te deseo lo mejor, pero si esa es tu actitud en la vida...dificil",0,1,0.6196141839027405,0,0.0664796456694603,0,1,context_wins
"Moros y bien moros, y si le pica pues se rasca usted",0,0,0.13526922464370728,1,0.8968861103057861,1,0,baseline_wins
"En Sevilla moro es el que no es cristiano. Los niños no bautizados son moritos. No hay que cuidar el lenguaje, ese es el lenguaje desde tiempos inmemoriales y seguirá así.",0,0,0.11046355962753296,0,0.28573352098464966,1,1,tie
Yo tampoco pero lo tienen muy mal con este gobierno traidor que los está dejando a los pies de los caballos por sus acuerdos secretos con el moro.,0,0,0.0005997006664983928,0,0.05896581709384918,1,1,tie
Pues en catalunya diem a feo muy feo,0,0,0.0050895968452095985,0,0.19739077985286713,1,1,tie
"Con gilipollas como tu, no me extraña cómo está el país

Un problema demasiado serio, pero lo importante es que lo ha llamado moro",0,1,0.7630996704101562,0,0.26615598797798157,0,1,context_wins
"En Bilbao hay más moros q vascoparlantes. En 3 generaciones el rh negativo del q presumen algunos a tomar por culo, pero lamentablemente a costa de la imposición del Islam no sólo sobre los euskaldunes, tb del resto. El caballo d Troya ya está por toda Europa. #StopIslam #Eurabia",1,1,0.9895420074462891,1,0.5202668309211731,1,1,tie
"Vete comprando el burka ...jajajajaja , a ver si después tenéis ovarios a salir a la calle las feminazis , yo ya tengo la chilaba y voy a tener cuatro esposas jajajaja , yo morito barato🧕🧕🧕🧕 cuatro",1,0,0.005809432361274958,0,0.3074455261230469,0,0,tie
"La toma ""pacífica"" de territorios mediante su ocupación por las bravas. Se entiende como ""toma pacifica"" la arribada diaria a las islas de numerosas barcazas con una media de 400 a 600 moros.
Me comentan que en el sur de Tenerife, la situación de tantos miles de moros deambulando",1,1,0.9989437460899353,1,0.8979690670967102,1,1,tie
"Yo creo que ni hay voluntad de hacerlo. Es un grave error que no se tomen medidas mas contundentes...mientras que no lleguen a la Moncloa y les muevan las sillas ....
Alucina que casi 7000 inmigrantes en el listado ( para mi ilegales ) con una paga",1,1,0.9996309280395508,1,0.966203510761261,1,1,tie
"y malviviendo por las calles es cada día mas preocupante. Hay zonas controladas por ellos, que exigen derechos territoriales, y muchos canarios empiezan a tener miedo. Dicen que no hay fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada.",1,1,0.9995947480201721,1,0.944198727607727,1,1,tie
"que ninguno tendremos en la jubilación, a pesar de trabajar 40 años. Me dicen que se dan datos disminuidos
están entrando militares Nigerianos y musulmanes violentos. Cientos de guardias civiles de baja por agresiones graves....la Guardia Civil pide apoyo y no la hay",1,1,0.9994128942489624,1,0.7210087180137634,1,1,tie
"Eso es falso.

Vivo en Fuerteventura.

Dejar de mentir.",0,0,0.0007573135080747306,0,0.08808619529008865,1,1,tie
"Estás seguro? mira las segundas generaciones que hay UE,
Francia, sin ir mas lejos...con su largo historial de inmigrantes Musulmanes.....están a matar.
Y, las personas de aquí o allá.....somos eso personas, mejores o peores. Los Imanes con su doctrina, no dejaran   integración",1,1,0.9977353811264038,1,0.946515679359436,1,1,tie
"Te sobra miedo y te faltan datos.

Aunque una cosa viene de la mano de la otra.",0,0,0.0009713261970318854,0,0.02283354476094246,1,1,tie
"territorios mediante su ocupación por las bravas. Se entiende como 'TOMA PACÍFICA' la arribada diaria a las islas de numerosas barcazas con una media de 400 a 600 moros.
Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la situación de tantos",1,1,0.9972909092903137,1,0.8191033601760864,1,1,tie
"miles de moros deambulando y malviviendo por las calles es cada día más preocupante.
Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad. Dícen que no",1,1,0.9996140599250793,1,0.9609959721565247,1,1,tie
"hay fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada.
Y yo creo que ni voluntad de hacerlo.
Aquello está lejos y a los peninsulares no les preocupa lo más mínimo. Grave error; gravisimo. Una vez controlen las islas vendrán aquí a reclamar",1,1,0.999336302280426,1,0.9457874894142151,1,1,tie
"nos irá. El gobierno está a en *otras cosas*,, mientras no lleguen a la Moncloa y les muevan las sillas...
Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien,",1,1,0.9468834400177002,1,0.7377219200134277,1,1,tie
"se tiene que enterar muchísima gente, algo hay que hacer.
Nota
*URGENTE* :
_*Guardia civil*_

Pasar a todos los contactos posibles.",0,1,0.9785394668579102,0,0.09377164393663406,0,1,context_wins
"más ""territorios"", poco a poco, sin prisas. A ellos no les preocupa el reloj. Son como la gota de agua que no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor. Y por lo que veo ya están en Bilbao. Mal estamos y peor",1,1,0.9959579110145569,1,0.8902865052223206,1,1,tie
"Canarias ya no les importa¿ es normal que Marlaska ni siquiera se presente en el Congreso para contestar a las preguntas sobre las llegadas de pateras?..después de mentir cada día,  pasa de contestar...",0,0,0.03908367082476616,0,0.25750303268432617,1,1,tie
"Cuando den mayoría pedirán referendum. Urbanas dirán, democracia dirán, pero querrán que sólo voten los de allí,NO TODOS, como siempre. La voluntad del pueblo, dirán.",0,0,0.005736995954066515,0,0.12734566628932953,1,1,tie
"mediante su ocupación por las bravas. Se entiende como 'TOMA PACÍFICA' la arribada diaria a las islas de numerosas barcazas con una media de 400 a 600 moros.
Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la situación de tantos miles de moros",1,1,0.9906586408615112,1,0.6494842171669006,1,1,tie
"deambulando y malviviendo por las calles es cada día más preocupante. Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad. Dícen que",1,1,0.9996238946914673,1,0.9540956020355225,1,1,tie
"Mal estamos y peor nos irá. El gobierno está a en *otras cosas*,, mientras no lleguen a la Moncloa y les muevan las sillas...
Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años.",1,1,0.9752296209335327,1,0.8091248273849487,1,1,tie
"Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.
 Nota
*URGENTE* :
 _*Guardia civil*_

Pasar a todos los contactos posibles..

Se está ocultando o se dan datos disminuidos... están entrando millares de nigerianos (o negros) y",1,1,0.9992390871047974,1,0.6653213500976562,1,1,tie
diga usted que asi es es yo vivo en GC y aqui ya se les nota por todas partes hay zonas donde ya da miedo...estamos solos nos quedan años de terror,1,0,0.003142054658383131,1,0.648324191570282,0,1,context_wins
