source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
detests,d_50_01,d_50,Puedes enseñar lo que quieras que si no te quieren escuchar no va a servir de nada.,0,d_0,d_0,20170819_CR,0,0,1,0,0.2689,0,0,1,0,0.2689
detests,d_50_02,d_50,Y éste es el caso.,d_50_01,d_0,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_51_01,d_51,Lo que propones es la expulsión de toda persona musulmana en europa.,0,0,0,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474
detests,d_51_02,d_51,Dilo así y no disimules.,d_51_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_52_01,d_52,¿Israel como ejemplo de parar atentados? ¿Poquisimos? ¿Menos que nosotros? ¿Pero vosotros en que planeta vivís?,0,d_5,d_5,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_52_02,d_52,"Según las propias autoridades israelís, esas que lo hacen tan bien parando atentados ha habido desde finales de 2015: 55 muertos y 812 heridos en ataques terroristas repartidos tal que: 184 apuñalamientos 161 tiroteos 60 atropellos 1 coche bomba",d_52_01,d_5,d_5,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_53_01,d_53,"Eso no lo vamos a ver, porque para ver eso hay que tener POLITICOS CON COJONES, y no la sarta de pusilánimes que tenemos.",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_53_02,d_53,"Pero oye, que en la segunda guerra mundial pasó igual.",d_53_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_53_03,d_53,"Todo estaba gobernado por pusilánimes, y cuando la situación se fue ya de las manos, entonces salieron en occidente los líderes de verdad, que pasaron a la historia no por ganar elecciones ni aglutinar votos, sino porque hicieron lo que tenían que hacer.",d_53_02,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_53_04,d_53,Ese es su puto trabajo y no otro.,d_53_03,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_54_01,d_54,Guste o no guste la cosa está clara: si no hubiera moros en Europa esto no pasaría.,0,0,0,20170819_CR,1,1,1,1,0.9526,0,1,0,0,0.2689
detests,d_54_02,d_54,Es un hecho indiscutible.,d_54_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_54_03,d_54,"Y mientras haya moros cada pocos días tendremos un atentado indiscriminado contra inocentes, por muchas medidas de seguridad que pongamos.",d_54_02,0,0,20170819_CR,1,1,1,1,0.9526,0,1,0,0,0.2689
detests,d_54_04,d_54,"Hemos intentado integrarlos, contentarlos, tratarlos como uno más de nosotros, controlar los más radicales... y ya veis el resultado, nada funciona.",d_54_03,0,0,20170819_CR,1,1,1,1,0.9526,0,1,0,0,0.2689
detests,d_54_05,d_54,"A partir de ahí la conclusión que cada uno saque será la misma, sea de derechas, de izquierdas o lo que sea.",d_54_04,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_55_01,d_55,pues imagina todo lo que había antes... varios intentos de invasión conjunta de todos los paises vecinos árabes incluidos.,0,d_52,d_5,20170819_CR,0,0,1,0,0.2689,0,0,1,0,0.2689
detests,d_55_02,d_55,Israel les dió pá el pelo a todos esos colectivos frustrados,d_55_01,d_52,d_5,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_56_01,d_56,Un país así sería un buen sitio al que ir.,0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_56_02,d_56,Pero la mierda de la religión está demasiado incrustada en la sociedad para poder pensar en algo así que no fuera establecer una especie de estado Ayn Randiano en una isla que luego fuera creciendo.,d_56_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_57_01,d_57,Tu comentario nada tiene que ver con que el método de Israel sirva para parar los atentados terroristas.,0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_57_02,d_57,"Lamento que quieras desviar la atención pensando que cualquiera que te lleva la contraria tenga que ser automaticamente ""el enemigo"".",d_57_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_57_03,d_57,Yo también simpatizo con Israel(aunque no con muchas cosas de las que hacen) y creo que les dió pal pelo y que los vecinos tuvieron lo que se merecían.,d_57_02,0,0,20170819_CR,1,0,0,0,0.2689,1,0,0,0,0.2689
detests,d_58_01,d_58,"Yo no estoy en contra de que exista una regulación religiosa para hacer frente a la intolerancia, sólo critico a los que quieren imponernos el ateísmo a los que no tenemos ese punto de vista.",0,d_48,d_135,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_59_01,d_59,"Obviamente es una exageracion para explicar como hay radicales de todos los colores y que una vez empiezas a echar a unos del pais, por que parar y no seguir con todos los que no nos gustan.",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_59_02,d_59,Respecto a los nazis. Tu has visto el miedo que dan los neonazis dando palizas a quienes ellos consideran un objetivo?,d_59_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_59_03,d_59,Son terroristas que disfrutan sembrando terror.,d_59_02,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_59_04,d_59,La misma escoria como los otros terroristas.,d_59_03,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_60_01,d_60,"No a los adultos, el que ya está adoctrinado es insalvable.",0,d_50,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_60_02,d_60,Me refiero a los niños.,d_60_01,d_50,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_61_01,d_61,El cientifismo tambien ha causado tragedias enormes.,0,d_18,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_61_02,d_61,"Todo es ciencia, lo demás son cuentos de hadas.",d_61_01,d_18,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_61_03,d_61,Te toca madurar.,d_61_02,d_18,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_61_04,d_61,"Para problemas de índole moral, está la ética.",d_61_03,d_18,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_61_05,d_61,"Que a la ciencia que estudia el mundo se la suda completamente, si acaso entra en sociología.",d_61_04,d_18,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_61_06,d_61,"Que a la ciencia que estudia el mundo se la suda completamente, si acaso entra en sociología. Y si no te gusta, bienvenido al siglo XVIII.",d_61_05,d_18,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_62_01,d_62,La libertad de pensamiento sola no te garantiza nada más que poder creer lo que quieras sin represalias.,0,d_152,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_62_02,d_62,Eso solo no sirve absolutamente de nada sin sentido crítico.,d_62_01,d_152,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_62_03,d_62,Tu puedes tener la libertad de pensar que los unicornios existen.,d_62_02,d_152,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_62_04,d_62,Pero la libertad de pensamiento no te aleja de creer cosas imposibles o en ideas mutuamente exclusivas.,d_62_03,d_152,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_63_01,d_63,"joder, pues opinamos prácticamente lo mismo. el control estricto de fronteras ha funcionado para reducir drásticamente la violencia palestina, pero aún hay claro, pero menos…",0,d_57,d_57,20170819_CR,0,1,0,0,0.2689,0,1,0,0,0.2689
detests,d_64_01,d_64,Prohibirla no se podrá.,0,d_37,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_64_02,d_64,Con educación subes el primer peldaño.,d_64_01,d_37,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_64_03,d_64,Sacándola de las escuelas el segundo.,d_64_02,d_37,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_64_04,d_64,Ya no quedan tantos peldaños.,d_64_03,d_37,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_01,d_65,El control estricto de fronteras no ha funcionado para nada.,0,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_02,d_65,Siguen sufriendo atentados constantes.,d_65_01,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_03,d_65,Pero es que además... no se con que leches lo comparas.,d_65_02,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_04,d_65,Israel ha tenido DURANTE TODA SU HISTORIA un control estricto de fronteras.,d_65_03,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_05,d_65,"¿En que momento no lo ha tenido para que puedas decir que ha habido una ""reducción drástica""?",d_65_04,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_06,d_65,¿Reducido respecto a que?,d_65_05,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_65_07,d_65,La triste realidad es que este nuevo tipo de terrorismo es imposible de parar. Es muy sencillo disimular que no eres radical.,d_65_06,d_63,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_66_01,d_66,"no hablo sólo de control de fronteras, también hay mucho control de movimientos y seguimiento policial serio.",0,d_65,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_66_02,d_66,Es mucho más complejo.,d_66_01,d_65,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_66_03,d_66,"Me has sacado datos recientes de número atentados, echa un vistazo a las cifras anteriores (desde hace varias decadas, vamos, desde la creación de Israel los últimos 70 años).",d_66_02,d_65,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_66_04,d_66,Ahí se observa la reducción drástica de atentados,d_66_03,d_65,d_57,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_67_01,d_67,"Gracias por el consejo, Madurar nos viene bien a todos.",0,d_61,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_67_02,d_67,"No puedes regir una sociedad con ciencia solamente, porque la ciencia no marca los limites morales, sino que la moralidad es la que marca esos limites.",d_67_01,d_61,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_67_03,d_67,"Tu puedes coger criterios cientificos para organizar la socieadad, tal como se hizo en Rwanda para clasificar y asignar tareas a Hutus y Tutsis con la ciencia en la mano, y totalmente equivocados.",d_67_02,d_61,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_67_04,d_67,Cientificamente fue una decision perfectamente correcta.,d_67_03,d_61,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_68_01,d_68,"No es un tema cultural, la culpa es de Occidente.",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_69_01,d_69,"Para eso existe la ley, repito, la ciencia analiza la realidad como es, te guste o no.",0,d_67,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_69_02,d_69,"Incluso tienes una bonita rama, repito, llamado sociología y neurología que se carga cualquier avismo moral que metas.",d_69_01,d_67,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_69_03,d_69,"Y si tienes miedo, pues por sentido común (y para evitar futuros problemas, algo científico también) se aceptaron leyes para no cargarnos el chiringuito que permite hacer ciencia.",d_69_02,d_67,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_70_01,d_70,Lo que no sé para que carajo vienen a Europa.,0,0,0,20170819_CR,0,0,1,0,0.2689,0,0,1,0,0.2689
detests,d_70_02,d_70,"El ""imán"" a la cárcel, incomunicado y sin trato de favor de ningún tipo y ""mezquita"" usada para alentar el odio contra españoles en España, demolida, hasta los cimientos.",d_70_01,0,0,20170819_CR,1,1,1,1,0.9526,1,1,1,1,0.9526
detests,d_71_01,d_71,Donde pongo “mutuamente exclusivas” quiero decir “mutuamente excluyentes.,0,d_62,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_71_02,d_71,Estoy empanao.,d_71_01,d_62,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_01,d_72,Hay muchas leyes que se han hecho basandose en principios cientificos.,0,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_02,d_72,Y hay cuestiones que la ciencia no es capaz de responder.,d_72_01,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_03,d_72,"La ciencia te puede decir que se puede aplicar CRISPR para curar enfermedades, eliminar malformaciones y seguramente incluso alcanzar inmortalidad.",d_72_02,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_04,d_72,"Ahora bien, es algo deseable.",d_72_03,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_05,d_72,Que impilicaciones tendria.,d_72_04,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_06,d_72,La sociologia y la neurologia no tiene respuesas concluyentes.,d_72_05,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_07,d_72,Y si eres cientifico tambien aceptaras que las certidumbres absolutas son limitadas y sujetas a matizaciones con descubrimientos posteriores.,d_72_06,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_08,d_72,Asi que puedes proponer una hipotesis magnifica y acabar con resultados inesperados.,d_72_07,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_09,d_72,"Es la grandeza de la ciencia, que aprende.",d_72_08,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_72_10,d_72,No que sirva para preveer todo cual oraculo de delfos.,d_72_09,d_69,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_73_01,d_73,En eso estoy totalmente de acuerdo.,0,d_64,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_73_02,d_73,"Pero eso no es prohibir una religión, es evitar que los preceptos de dicha religión rijan la administración pública.",d_73_01,d_64,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_73_03,d_73,"Algo a lo que, poco a poco, en occidente acertadamente nos acercamos cada vez más.",d_73_02,d_64,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_73_04,d_73,Pero es que tampoco es incompatible con la existencia de cultos en la vida privada.,d_73_03,d_64,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_73_05,d_73,Por eso digo que no se como se puede prohibir una religión.,d_73_04,d_64,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_74_01,d_74,"Ahora bien, es algo deseable.",0,d_72,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_74_02,d_74,Que impilicaciones tendria.,d_74_01,d_72,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_74_03,d_74,La sociologia y la neurologia no tiene respuesas concluyentes.,d_74_02,d_72,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_74_04,d_74,Pero nos acercan a ella.,d_74_03,d_72,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_74_05,d_74,La religión nos da fantasmas y cuentos chinos.,d_74_04,d_72,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_75_01,d_75,"Una cosa es prohibir el nazismo, y otra el nacionalismo.",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_75_02,d_75,"Una cosa es prohibir el yihadismo, y otra la religión musulmana.",d_75_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_75_03,d_75,"La inmensa mayoría de los nacionalistas no son peligrosos nazis, y la inmensa mayoría de los musulmanes no son peligrosos yihadistas.",d_75_02,0,0,20170819_CR,0,1,0,0,0.2689,0,1,0,0,0.2689
detests,d_76_01,d_76,"A mi lo que me choca: ""El enfrentamiento entre dos grupos en la mezquita de Ripoll que frecuentaban los j?venes autores de los atentados de Barcelona y Cambrils provocó hace meses la llegada de un nuevo imán para, en principio, poner orden y apaciguar el ambiente.""",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_76_02,d_76,"Llegó, dice... quien los manda? quien es su ""jefe""?",d_76_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_76_03,d_76,"Hay una estructura conocida de imanes, que decida mandar a un salafista a un sitio determinado?",d_76_02,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_76_04,d_76,"Alguien a quien pedir responsabilidades, como un cardenal en la iglesia católica o algo?",d_76_03,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_76_05,d_76,Hasta que no hagan sus estructuras transparentes poco caso hará de que la mayoría de musulmanes quieren la paz.,d_76_04,0,0,20170819_CR,1,1,1,1,0.9526,1,1,0,1,0.7311
detests,d_76_06,d_76,"Para mi son tibios, eso es lo peor.",d_76_05,0,0,20170819_CR,1,0,0,0,0.2689,1,0,0,0,0.2689
detests,d_76_07,d_76,Si lucharan contra esta mierda exigirían transparencia y claridad.,d_76_06,0,0,20170819_CR,1,0,0,0,0.2689,1,0,0,0,0.2689
detests,d_77_01,d_77,No es verdad. En proporción a la población hay muchos más atentados en Israel que en cualquier país europeo.,0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_78_01,d_78,Entregarnos solo a una fuente de conocimiento nos condena a una vision incompleta.,0,d_74,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_78_02,d_78,La ciencia por si sola no es suficiente.,d_78_01,d_74,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_78_03,d_78,La religion por si sola tampoco.,d_78_02,d_74,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_78_04,d_78,"Y si, la religion ha traido mucho males tal como tu dices, por culpa de lideres que la han usado para sus propios beneficios.",d_78_03,d_74,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_78_05,d_78,La leccion deberia ser no fiarse de lideres salvadores y buscar consenso dentro de la diversidad.,d_78_04,d_74,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_78_06,d_78,"Y mientras que la ciencia deberia pesar mas en la toma de decisiones, hay que tener en cuenta otros elementos?",d_78_05,d_74,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_79_01,d_79,"es que el Islam (el Corán) es, en esencia, el discurso del odio.",0,d_37,d_37,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474
detests,d_79_02,d_79,Predicar el Islam es predicar el odio.,d_79_01,d_37,d_37,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474
detests,d_79_03,d_79,No hay Islam radical o moderado.,d_79_02,d_37,d_37,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474
detests,d_79_04,d_79,El propio Corán es un manual del yihadista.,d_79_03,d_37,d_37,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474
detests,d_79_05,d_79,Este video sobre una charla resume bastante bien lo que quiero decir:,d_79_04,d_37,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_80_01,d_80,No hay Islam radical o moderado.,0,d_79,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_80_02,d_80,Y yo no he afirmado lo contrario ni he realizado una defensa del Islam.,d_80_01,d_79,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_80_03,d_80,"Sólo pregunto como haces para ""prohibir el Islam"" porque está en mi el desconfiar de las ""soluciones sencillas"" para problemas complejos.",d_80_02,d_79,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_80_04,d_80,A las ideas os recuerdo que no se las puede meter en la cárcel.,d_80_03,d_79,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_80_05,d_80,Sólo se las puede combatir a través de otras ideas más convincentes.,d_80_04,d_79,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_81_01,d_81,Es que hay que ser muy facha o muy descerebrado para justificar la ilegalización de toda una religión de millones de personas por los crímenes de unos pocos radicales pirados.,0,d_33,d_33,20170819_CR,0,1,0,0,0.2689,0,1,0,0,0.2689
detests,d_82_01,d_82,"no he insinuado que hayas realizado defensa alguna del Islam, y no he interpretado tu comentario de esa forma.",0,d_80,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_82_02,d_82,"Me refiero a que el salafismo o el wahabismo, que es lo que se trata de se?alar como ""Islam radical"" no es más que otra interpretación más, y como ellos mismos señalan, más integra del Corán y los hadices.",d_82_01,d_80,d_37,20170819_CR,1,0,0,0,0.2689,1,0,0,0,0.2689
detests,d_82_03,d_82,"Pero que todas esas interpretaciones beben de una misma fuente, que es el verdadero radicalismo, el discurso del odio.",d_82_02,d_80,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_82_04,d_82,Y no creo que se pueda prohibir.,d_82_03,d_80,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_83_01,d_83,"Vale, disculpa si he malinterpretado el comentario.",0,d_82,d_37,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474
detests,d_83_02,d_83,Que quede claro que lejos de mi está el hacer defensa de ideas tan retrógradas como las que manifiestan.,d_83_01,d_82,d_37,20170819_CR,1,1,1,1,0.9526,1,0,0,0,0.2689
