comment_id,bt_text,bt_parent_text,bt_root_text,bt_hoax
s_53,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_54,"Y, los españoles pagan sus impuestos toda su vida y seguimos pagando el copago. URL","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_55,"Sr. Sánchez, la seguridad social está en bancarrota.¿Qué medidas va a tomar? -Dar a todos gratis - Brillante!!","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_56,Ven y vamos a todos con flores a los bonitos Con flores a los bonitos Que nuestro padre es,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_57,"Ahora trato de hacer el cóctel de ""no hay pensiones; salud pública para tutti il mondo"" y no un pensionista en la calle.","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_58,Es el único que llama a las cosas por su nombre.,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_59,Resumiendo: definición del efecto #call.,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_60,"No se trata sólo de una irresponsabilidad política, sino de los señores a quienes se ha confiado gobernar y administrar el dinero de los ciudadanos, que ahora traicionan y desprecian los derechos de quienes los han puesto allí.","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_61,"Venimos sufriendo en consultas, emergencias y hospitales públicos por toda España, falta de médicos, enfermeras, ambulancias, quirófano, camas, así como meses de espera para pruebas médicas, operaciones y rehabilitación. Ahora la salud pública que tendremos será el tercer mundo.","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_62,"Todos estos pejopogres tienen atención privada de salud y mientras están en el cargo no hacen listas de espera, todos por la cara, y los españoles nos han roto a impuestos, pensiones para joder","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_63,"¿Qué tan bueno es Pedro y sus ministros, Seguridad Social 76 mil millones de euros en números rojos, un año para operar en trauma. Pensiones 10 mil millones de euros préstamo para pagar más julio. Pero nada todo gratis que paga España, y si no tenemos, pedir.","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_64,"Fuera de las concertinas fuera de las fronteras, tienes que ser humanitario, todo el mundo viene que para eso somos un país rico y lo que queda es dinero, especialmente cuando no es de uno.","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_65,Qué tela... ¿adónde vamos?,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_66,Y tuve un ataque al corazón y un tallo buscando mi vida.,"RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_67,"Si en España queremos tener la esperanza de no sucumbir a la invasión, necesitamos VOX en el Congreso.","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente","RECIBIR PARA XENOFOBIC COCTEL - Tome una medida de ""Un ilegal tiene los mismos derechos que usted, pero sin pagar impuestos"". - Añadir una medida de ""Dejar que todos entren"" - Agitar bien, y usted ya tiene un partido anti-inmigración al europeo - Servir URL caliente",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
