source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,english_translation
detests,d_40_01,d_40,"claro, hay zonas no-go por toda Europa llena de cristianos radicales obligando a la gente a vivir según sus creencias.",0,d_2,d_51,20170819_CR,0,1,0,0,0.2689,0,1,0,0,0.2689,"Of course, there are non-go zones throughout Europe filled with radical Christians forcing people to live by their beliefs."
detests,d_40_02,d_40,Yo no sé si es buenismo o imbecilidad directamente,d_40_01,d_2,d_51,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,I don't know if it's good or imbecility directly
detests,d_41_01,d_41,"¿entonces, mejor ignoramos los problemas, hacemos como si no existieran?",0,d_139,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,So we better ignore problems and pretend they don't exist?
detests,d_41_02,d_41,"Si me preguntas, NO tengo la solución (y sospecho de los que afirman tenerlas), pero leñe, algo habrá que hacer, que ya se han cruzado muchas líneas rojas...",d_41_01,d_139,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"If you ask me, I have NO solution (and I suspect those who claim to have them), but I have something to do, that have already been crossed by many Red Lines..."
detests,d_41_03,d_41,"Toca poner sobre la mesa un problema latente, y dejar de mirar hacia otro lado, siempre acorde a las leyes obviamente",d_41_02,d_139,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"It's about to put a latent problem on the table and stop looking the other way, always according to laws obviously."
detests,d_42_01,d_42,¿se prohíben sectas?,0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Are sects prohibited?
detests,d_42_02,d_42,"De hecho, se han prohibido sectas por muchísimo menos que la mierda que arrastra el islam (y no hablo solo de atentados)",d_42_01,0,0,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474,"Indeed, sects have been banned for far less than the shit that drags up Islam (and I'm not talking about attacks)"
detests,d_43_01,d_43,"No, los lideres de los movimientos sociales, sean religiosos o no, se mueven mayoritariamente motivados por el ego, el ansia de poder, influencia y hambre de trascendencia.",0,d_38,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"No, the leaders of social movements, whether religious or non-religious, move mostly motivated by ego, the desire for power, influence and hunger of transcendence."
detests,d_43_02,d_43,En algunas ocasiones si hay lideres que han traido progreso para la mayor parte de la sociedad de forma inclusiva y sin hacerlo a costa de otros.,d_43_01,d_38,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,On some occasions if there are leaders that have brought progress to most of society in an inclusive and non-inclusive manner at the expense of others.
detests,d_43_03,d_43,Pero me temo que no seguian propuestas parecidas a la tuya.,d_43_02,d_38,d_144,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,But I'm afraid they haven't been following your proposals.
detests,d_44_01,d_44,"No hay escusas, son hechos.",0,d_30,d_155,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"No escuas, they're made."
detests,d_44_02,d_44,"Tolerancia a las creencias de cada uno, porsupuesto.",d_44_01,d_30,d_155,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"Tolerance to each other's beliefs, of course."
detests,d_44_03,d_44,"Pero tolerancia 0, a quien quiera imponer a la sociedad esas creencias como modelo de conducta.",d_44_02,d_30,d_155,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"But tolerance 0, to whoever wants to impose these beliefs as a model of conduct on society."
detests,d_45_01,d_45,Claro que hay que hacer algo.,0,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Of course something has to be done.
detests,d_45_02,d_45,Pero no hay que precipitarse ni dejarse llevar por el miedo.,d_45_01,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,But we have to have no rush and no fear.
detests,d_45_03,d_45,"Habra que analizar como se radicalizaron, quien pago a ese iman, cuantos mas imanes hay similares, apoyar a las comunidades para que informen y expulsen a los radicales.",d_45_02,d_41,d_133,20170819_CR,0,1,0,0,0.2689,0,1,0,0,0.2689,"It will have to be analysed how they have been radicalised, who pay that iman, how many more magnets there are similar, to support communities to report and expel radicals."
detests,d_45_04,d_45,"Hay que poner todas las puertas posibles al salafismo y el wahabismo, asi como otras ideologias del odio.",d_45_03,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,We have to put as many gates as we can to salaph and wahabism as well as other hate ideologies.
detests,d_45_05,d_45,Hay que hacer mucho.,d_45_04,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,We have to do a lot.
detests,d_45_06,d_45,Pero no hay que precipitarse ni buscar soluciones milagrosas.,d_45_05,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,But we have to avoid pounding and searching for miraculous solutions.
detests,d_45_07,d_45,No hay que escuchar los cantos de sirena de quienes siembran odio contra unos u otros.,d_45_06,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,We have to listen to the mermaid's singing of those who sow hate against each other.
detests,d_45_08,d_45,Hay que ser mejor que eso.,d_45_07,d_41,d_133,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's better.
detests,d_46_01,d_46,"está claro, medidas preventivas las que quieras.",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's clear, preventive measures as you wish."
detests,d_46_02,d_46,Pero dime que con el uso de tecnologías poner a 12 o 20 personas de acuerdo desde el extranjero tampoco es posible?,d_46_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,But tell me that using technologies to put 12 or 20 people into agreement from abroad isn't it possible?
detests,d_46_03,d_46,Prefiero monitorizar una mezquita que una conexión cifrada,d_46_02,0,0,20170819_CR,1,0,0,0,0.2689,1,0,0,0,0.2689,I'd rather monitor a mosque than an encrypted connection
detests,d_47_01,d_47,El mismo argumento que usan los islamistas para hablar de los occidentales matando con bombardeos ninyos en Siria e Iraq.,0,0,0,20170819_CR,0,1,0,0,0.2689,0,1,0,0,0.2689,The same argument that Islamists use to talk about Western people by killing with ninyi shelling in Syria and Iraq.
detests,d_47_02,d_47,Tu quieres sembrar odio.,d_47_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,You want to sow hate.
detests,d_47_03,d_47,Tu quieres poner a todo el mundo en grupos donde todos son iguales.,d_47_02,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,You want to put everyone in groups where they're all equal.
detests,d_47_04,d_47,Seguramente porque asi te es mas facil de tratar de entender el mundo.,d_47_03,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's why it's easier for you to try and understand the world.
detests,d_47_05,d_47,Pero al mismo tiempo sabes que no todos son iguales.,d_47_04,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,But at the same time you know that they aren't all the same.
detests,d_47_06,d_47,"Mira tu familia, o tus amigos.",d_47_05,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Look at your family or your friends.
detests,d_47_07,d_47,"Son todos igual de cristianos, de conservadores, de fanaticos? No.",d_47_06,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"Are they all as Christians, as Conservatives, as fanatics? No."
detests,d_48_01,d_48,"me parece genial que pienses lo que quieras pero si tú líder usa su ""púlpito"" (me da igual la religión) para difundir ideas homófobas, contrarias a la ley, democracia.... pues se le cierra el chiringuito.",0,d_158,d_135,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"I think it's great that you think what you want but if your leader uses his ""pulpite"" (I don't care about religion) to spread autophobic ideas, contrary to law, democracy... as his chiringuite's closed."
detests,d_48_02,d_48,"Y en general como mínimo las religiones suelen ser supremacistas, homófobas, machistas, excluyentes....",d_48_01,d_158,d_135,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"And at least at least religions are usually supremacist, autophobic, machist, exclusive...."
detests,d_49_01,d_49,"¿Ah si? Tú que estás tan bien informado, que es lo que dicen los musulmanes que iban a diario a la mezquita esta de Ripoll y sabían de qué pie cojeaba el iman?",0,d_124,d_124,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's right? What are you so well aware about, what do the Muslims say that they were going to Ripoll's local mosque every day and knew what foot did they get?"
detests,d_49_02,d_49,Porque no he leido en ningún sitio que se fueran a denunciarlo para evitar que mataran a nadie.,d_49_01,d_124,d_124,20170819_CR,1,1,1,1,0.9526,1,1,1,1,0.9526,Because I haven't read anywhere that they were gonna report him to stop them from killing anyone.
detests,d_50_01,d_50,Puedes enseñar lo que quieras que si no te quieren escuchar no va a servir de nada.,0,d_0,d_0,20170819_CR,0,0,1,0,0.2689,0,0,1,0,0.2689,You can teach anything you want that if they don't listen to you it's gonna be okay.
detests,d_50_02,d_50,Y éste es el caso.,d_50_01,d_0,d_0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's the case.
detests,d_51_01,d_51,Lo que propones es la expulsión de toda persona musulmana en europa.,0,0,0,20170819_CR,1,1,1,1,0.9526,0,0,0,0,0.0474,What you propose is the expulsion of every Muslim person in Euro.
detests,d_51_02,d_51,Dilo así y no disimules.,d_51_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Say that and don't cover up.
detests,d_52_01,d_52,¿Israel como ejemplo de parar atentados? ¿Poquisimos? ¿Menos que nosotros? ¿Pero vosotros en que planeta vivís?,0,d_5,d_5,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Israel as an example of stopping attacks? Can we? That's better than us? But what planet are you living on?
detests,d_52_02,d_52,"Según las propias autoridades israelís, esas que lo hacen tan bien parando atentados ha habido desde finales de 2015: 55 muertos y 812 heridos en ataques terroristas repartidos tal que: 184 apuñalamientos 161 tiroteos 60 atropellos 1 coche bomba",d_52_01,d_5,d_5,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"According to the Israeli authorities themselves, those who do so well to stop attacks have been killed and wounded since late 2015: 55 killed and 812 wounded in terrorist attacks spread out such as: 184 stabbing 161 shooting 60 attacks 1 car bomb"
detests,d_53_01,d_53,"Eso no lo vamos a ver, porque para ver eso hay que tener POLITICOS CON COJONES, y no la sarta de pusilánimes que tenemos.",0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's not what we're about to see, because to see that we have to have policies with them and not that pusilanim stick we have."
detests,d_53_02,d_53,"Pero oye, que en la segunda guerra mundial pasó igual.",d_53_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"But hey, that's what happened in the second world war."
detests,d_53_03,d_53,"Todo estaba gobernado por pusilánimes, y cuando la situación se fue ya de las manos, entonces salieron en occidente los líderes de verdad, que pasaron a la historia no por ganar elecciones ni aglutinar votos, sino porque hicieron lo que tenían que hacer.",d_53_02,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"The whole thing was ruled by pusilanimes, and as soon as the situation had been put out of hand, then the real leaders came out in the West, who had come to history not to gain elections or to put votes together but to do what they had to do."
detests,d_53_04,d_53,Ese es su puto trabajo y no otro.,d_53_03,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's his fucking job and no other.
detests,d_54_01,d_54,Guste o no guste la cosa está clara: si no hubiera moros en Europa esto no pasaría.,0,0,0,20170819_CR,1,1,1,1,0.9526,0,1,0,0,0.2689,"It's clear that if there were no moors in Europe, this will not be true."
detests,d_54_02,d_54,Es un hecho indiscutible.,d_54_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's an indisputable fact.
detests,d_54_03,d_54,"Y mientras haya moros cada pocos días tendremos un atentado indiscriminado contra inocentes, por muchas medidas de seguridad que pongamos.",d_54_02,0,0,20170819_CR,1,1,1,1,0.9526,0,1,0,0,0.2689,"And as long as there's moors every few days we'll have an indiscriminate attack on innocent people, as far as security measures are concerned."
detests,d_54_04,d_54,"Hemos intentado integrarlos, contentarlos, tratarlos como uno más de nosotros, controlar los más radicales... y ya veis el resultado, nada funciona.",d_54_03,0,0,20170819_CR,1,1,1,1,0.9526,0,1,0,0,0.2689,"We have been trying to integrate them, to content them, to treat them as one more of us, to control the most radical... and you see the result, nothing works."
detests,d_54_05,d_54,"A partir de ahí la conclusión que cada uno saque será la misma, sea de derechas, de izquierdas o lo que sea.",d_54_04,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"From there the conclusion that each person will be the same, be it right or left or whatever."
detests,d_55_01,d_55,pues imagina todo lo que había antes... varios intentos de invasión conjunta de todos los paises vecinos árabes incluidos.,0,d_52,d_5,20170819_CR,0,0,1,0,0.2689,0,0,1,0,0.2689,That's how you figure out what was before... several attempts at joint invasion of all the countries that have been listed as neighbours.
detests,d_55_02,d_55,Israel les dió pá el pelo a todos esos colectivos frustrados,d_55_01,d_52,d_5,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Israel gave his hair to all those frustrated collectives
detests,d_56_01,d_56,Un país así sería un buen sitio al que ir.,0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,A country like that would be a good place to go.
detests,d_56_02,d_56,Pero la mierda de la religión está demasiado incrustada en la sociedad para poder pensar en algo así que no fuera establecer una especie de estado Ayn Randiano en una isla que luego fuera creciendo.,d_56_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,But the shit about religion is far too embedded in society to be able to think about something so that it wasn't setting up some kind of Ayn Randian state on an island that was later growing.
detests,d_57_01,d_57,Tu comentario nada tiene que ver con que el método de Israel sirva para parar los atentados terroristas.,0,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Your comment has nothing to do with Israel's method of stopping terrorist attacks.
detests,d_57_02,d_57,"Lamento que quieras desviar la atención pensando que cualquiera que te lleva la contraria tenga que ser automaticamente ""el enemigo"".",d_57_01,0,0,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"I'm sorry that you're trying to divert your attention by thinking that anyone with an opposition has to be autotically ""the enemy."""
detests,d_57_03,d_57,Yo también simpatizo con Israel(aunque no con muchas cosas de las que hacen) y creo que les dió pal pelo y que los vecinos tuvieron lo que se merecían.,d_57_02,0,0,20170819_CR,1,0,0,0,0.2689,1,0,0,0,0.2689,I also sympathize with Israel (but not with a lot of things they do) and I believe that they have been pitted and that their neighbours have had what they deserved.
detests,d_58_01,d_58,"Yo no estoy en contra de que exista una regulación religiosa para hacer frente a la intolerancia, sólo critico a los que quieren imponernos el ateísmo a los que no tenemos ese punto de vista.",0,d_48,d_135,20170819_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"I have no opposition to the existence of religious regulations to face intolerance, but I criticize those who wish to impose atheism on those who have no such perspective."
