comment_id,backtranslated_text
s_218,"Puedo responder a ustedes que pagarán el progreso del partido, como siempre lo mismo, en este paso + ministerios, asistencia sanitaria universal, refugiados que vendrán a las patadas, etc., cuando se den cuenta de que el PP tendrá la mayoría absoluta porque traerán a España a la ruina como siempre"
s_219,"Todos los españoles, cuando salgan de España como un complot, vayan a casa a vivir sus vidas, votarán de nuevo a favor del PP para llevar adelante a España."
s_220,Nuestros hijos
s_221,¡Lo de siempre!
s_222,"Pero está bien, elevarán el salario mínimo a 1000 euretes, recaudando algunos millones más de los trabajadores por cuenta propia y las empresas."
s_223,Todos nosotros que trabajamos legalmente y tenemos contratos = clase media
s_224,"Por supuesto... como la derecha lo hacía bien, liquidando el banco de pensiones que Zapatero había dejado, endeudando al país más profundamente en la bancarrota en la que estamos, recortes sociales, represión... vamos, el paraíso es la derecha."
s_225,Está claro que el dinero público no es de nadie para estos y luego los que votaron por ellos llamarán al PP para arreglarlo URL
s_226,"Es por eso que los ""izquierdistas"" están dispuestos a bajar la edad de voto, porque cuando empiezas a citar cosas te ves diferente."
s_227,Este Pedro Sánchez nos arruina antes de que Zapatero dijera por primera vez que era para echar a Rajoy y convocar elecciones y ahora dice que las elecciones serán en 2020 lo que piensa toda su legislatura y esto nos arruina
s_228,"El presidente @user y su gobierno no lo van a hacer, no lo dudes."
s_229,No mereces más respuesta que indiferencia y olvido.
s_230,"Hace 4 días España tenía millones de pobres, sanando en otoño, todo era malo. Hoy podemos recibir a millones de refugiados. Todo esto, el contribuyente paga por ello."
s_231,"Mientras que los españoles tienen que pagar por vivienda, salud, educación... Los inmigrantes ilegales tienen su paga de 450€, vivienda gratuita, becas de educación prioritaria..."
s_232,"Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas."
s_233,¡No hubo igualación antes de los 1600 migrantes que usted dice! y las pensiones son muy pocas
s_234,"Para que mejor podría comenzar por bajar o eliminar los salarios de los alcaldes y concejales, que luego se gastan en donaciones a la Iglesia, con el fin de lavar sus conciencias y pagar la entrada del chalet en el cielo."
s_235,"Si tienes esa forma de pensar, no me sorprende que ores para salvar tu alma, llena de racismo y odio y vacía de humanidad, lo cual demuestras al echarte de menos o quejarte de salvar vidas humanas."
s_236,"Desde mi punto de vista, lo que el gobierno debería hacer es involucrar a toda Europa en este problema que tenemos en España con respecto a la inmigración. Gracias Susana por recordar siempre el #EquiparacionYa, de @user no entregamos @user @user"
s_237,#EquiparacionYa #En el General Específico y también #EquiparacionExtras #EquiparacionServiciosExtraordinario #Equiparacion2aAct #EquiparacionReservación #EquiparacionEnLaJubicacion @user @user @user #angelsdeazulyverde #NiUnsuicideMasEnFFCCSEyFAS URL
s_238,Algunos van a un CIE en mocloa y otros a uno en galapagar..
s_239,Gracias por el apoyo #SubidaNOESequiparacion #FalsaEquiparacion #TraiciónSindicalista #AsociacionesGCTraición #EquiparacionYa #SindicatosPNtraicionan @user @user #ILP2018Jusapol
s_240,"Susanita, si hay dinero, es mala inversión, es mala gestión."
s_241,"Alguien le dice al padre que tenemos que elegir entre pagar los cheques de pago de los inmigrantes ILEGALES y su curación o pagar a la Iglesia, para ver que pronto el gilyprogressismo se sacude desde arriba. #AsturiasDefiendeEspaña #DefiendeEspaña #DefendeTusFronteras"
s_242,"La noticia sería, ¿quién pagará por los medicamentos que los pensionistas dejarán de pagar? La respuesta es fácil y sí, es en la que estás pensando."
s_243,"La pregunta es: aquellos que van a pagar por esas drogas, y la atención médica gratuita para los ilegales, las carreteras q serán gratis, los 9M€ que ya han dado a los sindicatos, el partido Nazionalista, el salario y el hogar gratuito para los inmigrantes ....."
s_244,"Todo para los españoles no interesa a nuestro gobierno, sólo quiere ayudar a okupas, inmigrantes ilegales y jets, igual a la política del Sr. Zapatero. Salud gratuita para los extranjeros y si te lastimas a ti mismo en Alemania para pagar. Tela, tela, tela... URL"
s_245,"Sánchez aumenta la estructura de los altos funcionarios del gobierno URL vía @user. Un aumento del 57%. Lo haremos. Pagaremos a todos los españoles. Este es el Nuevo Gobierno, caballeros. Duplica los cargos. El que iba a bajar los impuestos."
s_246,"Diablos, pero si no puedes bajar tus impuestos, donde si no vas a sacar el dinero para pagar a los inmigrantes ilegales, la atención sanitaria universal para ellos sin dar un palo al agua, las concesiones a sus socios independentistas, el aumento en los cargos públicos y 1000 más ese día sale uno."
s_247,"Esto es lo que los trabajadores tenemos que pagar: 1) Salud Universal Libre 2) Recepción de inmigrantes ilegales, vivienda y apoyo. 3)@user @user puede pensar n aumentar los impuestos x pensiones,q ellos mismos no han gestionado URL"
s_248,"Resumen de la política de ""salud y atención"" de ZPedro: Grupo 1-Inmigrantes (si es ilegal, mejor): atención médica gratuita y subvenciones y subsidios. Grupo 2-Español: aborto, eutanasia y pago de impuestos para pagar por salud del grupo 1 y subsidios."
s_249,"De alguna manera usted tendrá que pagar por esa atención médica gratuita y los servicios ofrecidos a los inmigrantes ilegales. Muchas medidas ""progresivas"" pero no veo que poner su salario en un nivel aceptable URL vía @user"
s_250,"Está claro... Alguien tendrá que pagar por la agitación y propaganda de Chánchez. Es necesario pagar los 600 millones de euros que cuestan el retorno al turismo de salud, que regresa con plenos derechos en la atención de salud para los inmigrantes ilegales, que costará 500 millones de euros Elecciones ahora!!"
s_251,"El extraño caso de cómo un español tiene que pagar por la salud de los inmigrantes, legal e ilegal... Y el mismo caso al revés se ve cómo en esos países de donde provienen esos inmigrantes dejan morir a los españoles si no pagan primero. URL"
s_252,"Pero es que allá arriba tienen Compromis y el corrupto PSCV, tiene que dar una alegría para pagar una tarifa más autónoma, para que reciban inmigrantes ilegales con saneamiento gratuito desde el minuto 1, y tomar una foto...."
s_253,"#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales"
s_254,"La turba de podemitas debe ser todos millonarios. Están encantados de que subamos los impuestos para que tengan todo lo que no aporta nada. Y luego presumen ser ""los de abajo"" Deben referirse a su capacidad mental. Allí están muy bajos."
s_255,"Y ya ni siquiera tienen que estar registrados, ser inmigrantes ilegales desde el minuto 1 es bueno para ellos!! Los españoles nos van a dejar para pagar la fiesta."
s_256,Algunas leyes de hacer estos socialistas
s_257,Sólo pensar en ello me hace querer ir a Groenlandia a vivir para no pagarles nada a estos cabrones.
s_258,"Por lo que puedo ver, no se quejan, no hacen guarimbas. Son lo mismo que los sudamericanos: en los laureles."
s_259,Esto sólo se puede cortar #VOX
s_260,"Está bien, ¿no?"
s_261,¡Y con mucho gusto!
s_262,Y en compensación nos van a pagar.
s_263,"Que, le pagan sus cheques de pago a estos politicos que, no valen ni siquiera para tacos de escopeta. Lea sus currículums y da miedo"
s_264,"Yo soy incluso las bolas de pagar autónomo y los impuestos, para que todos los beneficios, cotice, no cotice o han estado contribuyendo durante un año. Tod@s no podemos tener los mismos derechos que no tienen las mismas obligaciones, eso está bien, que nos vemos como imbéciles."
s_265,Los españoles estarán obligados por ley a pagar por la salud de los inmigrantes ilegales. No tenemos para nosotros ni para nuestras jubilaciones. #SánchezSinvergüenza #SánchezDimisión #EleccionesYa URL vía @user
s_266,"#EXCLUSIVO Los españoles, estarán obligados por ley a pagar por la salud de los inmigrantes ilegales... Nosotros sopesamos o tratamos con la herencia que nos dejó ZP. URL."
s_267,"¿Qué somos españoles o mequetrefes? -Los inmigrantes aceptados, no pagarán nada en la Universidad -Los sin papeles de registro cobrarán hasta 532€ -Los españoles, estarán obligados por ley a pagar la URL Salud de los inmigrantes ilegales a través de @user"
s_268,"Gracias a los 84 parlamentarios irresponsables, y gracias a los diputados de Rajoy que dijeron que no creían en las fronteras. Ahora los españoles, todos, pagarán las consecuencias en forma de inmigración invasiva e incontrolada. URL"
s_269,"Los que protestan contra el pq español tienen que trabajar fuera, lejos de la familia, pero parece bueno que sean ilegales. Digo pq no creo que los inmigrantes se separen de sus familias? Con € e inversión en África pueden quedarse con la familia. ¿Quién los comercializa?"
s_270,"Y ahora que tienen una tarjeta de salud, mi madre, esto se va al infierno."
s_271,"Estoy cansado de escuchar que pedimos prestado para las pensiones. Para pagar la atención médica universal a todos los inmigrantes ilegales NO, para pagar 500 € mes NO, para la educación para sus hijos NO, el hombre sólo carece de dinero para las pensiones. Ir a la basura la verdad."
s_272,"Es desesperado, la gente que no trabaja y la salud para libre, pisos, escuelas gratuitas, dentistas gratuitos y una paga que hay españoles que han contribuido y no tienen paga. Esto grita al cielo. Y encima de eso se quita la prohibición de no dar agua al Levante, ¿qué es??...."
s_273,Los españoles estarán obligados por ley a pagar por la salud de los inmigrantes ilegales URL a través de @user y seguimos alimentando el llamado efecto...
s_274,"¿Somos imbéciles o qué nos pasa? .- Los españoles, estarán obligados por ley a pagar la URL Salud de los inmigrantes ilegales vía @user"
s_275,Los ciudadanos españoles estarán obligados por ley a pagar por la salud de los inmigrantes ilegales URL
s_276,#Salud #El Vivir #Educación #ContribucionesporHijo#DineritoToGasteAlguien da más??????
s_277,Me están haciendo cada vez más racista.
s_278,"Ya que no pagan, no me defrauden en mi nómina, así que estaré en igualdad de condiciones. No pago y recibo la misma atención, eso es correcto, con más dinero en mi bolsillo."
s_279,Los inmigrantes ilegales ni siquiera tendrán que registrarse en una casa en cuclillas o pagar los principales impuestos generales para tener derecho a la atención médica española y medicamentos gratuitos.
s_280,"Se trata de un desplazamiento de la población autocton hacia la atención de salud privada, una privatización encubierta mientras seguimos pagando por la atención de salud a los que están fuera."
s_281,"Hahahahaja Facha!!!. Precisamente tú, August. JAJAJAJAJAJA"
s_282,Pero estamos a un paso de los españoles que reciben asistencia en salud pública si nos alejamos de nuestra comunidad autónoma.
s_283,Los ciudadanos españoles estarán obligados por ley a pagar por la salud de los inmigrantes ilegales URL a través de @user
s_284,"Con el dinero de los demás, todos somos muy generosos."
s_285,"Pedro, con sus concesiones al separatismo, su salud para los inmigrantes ilegales y su derroche en la gestión para pagar favores políticos nos llevará a la bancarrota. Yo voto VOX."
s_286,Universal Health Returns URL Los migrantes en situación irregular tendrán derecho a asistencia sanitaria en las mismas condiciones que los españoles sin tener que justificar su residencia
s_287,"Los españoles no tendremos que pagar por la salud como los inmigrantes ilegales, eso sería lo mismo."
s_288,"La irresponsabilidad de algunos partidos los ha llevado hoy a decir no a la reconstrucción del Estado de Bienestar, no a casi 5 mil millones más para el CCAA y la Seguridad Social. Tendrán que explicarlo. El gobierno continuará trabajando."
s_289,"Debo ser irresponsable para que subas los impuestos 5 mil millones para que se los des a: - inmigrantes ilegales - etarras - políticos de comunidades autónomas ¡Y sal de concierto! Si estás cansado de Pedro Sánchez, únete a #SánchezDimission #NoMasTaxesPedro"
s_290,Jijij está totalmente de acuerdo
s_291,"¿Qué pasa si estoy cansado de escuchar mellizos (culo, temporizadores) sin sentido?"
