source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,backtranslated_text
stereohoax,s_72,s_72,"Mejor nos garantice la asistencia a los españoles, Aquí en Cataluña,, LLoret de Mar no atienden a domicilio a los enfermos cuando sufren un problema, dicen que nosotros tenemos que ir al lugar donde se encuentran.aunque sea un amago de infarto , o grave subida de tensión.",0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"Mejor garantizar la asistencia a los españoles, Aquí en Cataluña, LLoret de Mar no se preocupan en casa por los enfermos cuando sufren un problema, dicen que tenemos que ir al lugar donde están. incluso si se trata de un ataque, o un grave aumento de la tensión."
stereohoax,s_73,s_73,"Cuanto costará a los ciudadanos la ""decencia política"" del Psoe....cuanto más subiran los impuestos?.",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"¿Cuánto le costará a los ciudadanos la ""decencia política"" de Psoe... cuánto más subirán los impuestos?"
stereohoax,s_74,s_74,"Don Luis, estar en contra de todo eso no es xenófobo. Hay muchos partidos en Europa que se les llama xenófobos pero en realidad es que están en contra de eso, no por qué odien a tal o cual raza.",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Don Luis, en contra de todo lo que no es xenófobo, hay muchos partidos en Europa que se llaman xenófobos, pero en realidad están en contra, no por qué odian esta o aquella raza."
stereohoax,s_75,s_75,"Con listas de espera sanitarias a rebosar, en lugar de poner los medios para cribarlas y reducirlas a la mínima expresión, ahora van a aumentarlas hasta el infinito con los nuevos llegados. Desatención sanitaria para todos, el nuevo mantra socialista",0,s_53,s_53,SP003,0.0,1.0,1.0,1,0.7311,0.0,0.0,0.0,0.0,0.0474,"Con listas de espera sanitarias para desbordarse, en lugar de poner los medios para examinarlos y reducirlos a la expresión mínima, ahora van a aumentar a infinito con los recién llegados. Descuida de la salud para todos, el nuevo mantra socialista"
stereohoax,s_76,s_76,"Si no tuvieramos que pagar lo españoles viendo como se dilapidan el dinero ayudando a los amiguetes pagándoles a ellos los edificios en ,alquiler, en lugar de hacerlos directamente , tendríamos mejor asistencia sanitaria.
URL",0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"Si no tuviéramos que pagar por los españoles, viendo cómo arruinaron el dinero ayudando a los amigos pagándoles los edificios en , alquiler, en lugar de directamente , tendríamos mejor atención médica."
stereohoax,s_77,s_77,Seguidamente va a reventar. Apretando mucho las tuercas,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Entonces va a estallar.
stereohoax,s_78,s_78,"Nadie va a hablar de números???, del máximo posible, del límite máximo, de la máxima capacidad de acogida, del coste presente, de los costes futuros, de las viviendas necesarias, de la capacidad de carga, de los impuestos necesarios, del coste por persona y mes, del coste total??",0,s_53,s_53,SP003,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Nadie va a hablar de números????, tanto como sea posible, el techo, la capacidad máxima de recibir, el costo actual, los costos futuros, la vivienda necesaria, la capacidad de cobrar, los impuestos necesarios, el costo por persona y mes, el costo total????"
stereohoax,s_79,s_79,"Que yo haya cotizado toda una vida a la seguridad social miles y miles de pesetas y de euros y que ahora cualquier ilegal tenga la misma asistencia sanitaria que yo sin haber aportado ni un céntimo a la S Social, me repatea. Esto sólo ocurre con el fraudulento gobierno del @user",0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Que he contribuido toda una vida a la seguridad social miles y miles de pesetas y euros y que ahora cualquier ilegal tiene la misma atención médica que tengo sin haber contribuido un centavo a la S Social, me repite. Esto sólo sucede con el gobierno fraudulento de @user"
stereohoax,s_80,s_80,Anti inmigración ilegal. No me parece mal que quieran proteger los intereses de los ciudadanos ni tampoco xenófobo.,0,s_53,s_53,SP003,0.0,1.0,1.0,1,0.7311,0.0,0.0,0.0,0.0,0.0474,"No creo que esté mal que quieran proteger los intereses de los ciudadanos, ni que sea xenófobo."
stereohoax,s_81,s_81,ZPEDRO Sánchez nos conducirá al rescate de Europa,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,ZPEDRO Sánchez nos llevará al rescate de Europa
stereohoax,s_82,s_82,"Lo que en realidad es xenófobo, es que siendo yo inmigrante legal, la izquierda me llame nazi solo por ser ucraniana. Es diferente a que se entre ilegalmente y encima se den ventajas por encima de los ciudadanos. Es muy clara la diferencia.",0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Lo que es realmente xenófobo, es que siendo un inmigrante legal, la izquierda me llama nazi sólo porque es ucraniano. Es diferente de entrar ilegalmente y por encima de dar ventajas por encima de los ciudadanos. Es muy clara la diferencia."
stereohoax,s_83,s_83,"Un partido de gente que está en el día a día. Que paga sus impuestos y se ve relegada en colegios, hospitales, ayudas, etc...",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Un grupo de personas que están en el día a día. Pagan sus impuestos y son relegados a escuelas, hospitales, ayudas, etc..."
stereohoax,s_84,s_84,Estos personajes son los que nos están haciendo xenófobos. A ellos con su hipocresía hay que agradecerselo.,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Estos personajes son los que nos están haciendo xenófobos. A ellos con su hipocresía debemos agradecerles.
stereohoax,s_85,s_85,A mi me encantaría que la sanidad universal la pagaran todos los votantes del psoe... Veríamos cuanto dura.,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Me encantaría que todos los votantes del Psoe pagaran la atención médica universal... veríamos cuánto dura.
stereohoax,s_86,s_86,"Dicen ""algunos""q este gobierno ha venido para ""durar"".... Esperemos q no, q triunfe la sensatez y se convoquen elecciones,  pq al paso q van ¡¡nos arruinan!! ""en dos dias"", como hizo Zapatero ... ¡¡Q peligro tiene la izquierda!!!!",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Dicen ""alguna""q este gobierno ha llegado a ""durar"".... Esperemos que no, que la sabiduría triunfos y elecciones se llaman, pq al paso que nos arruinarán!! ""en dos días"", como Zapatero hizo ... ¿Qué peligro tiene la izquierda!!!!"
stereohoax,s_87,s_87,"Y porque la portavoz da la rueda de prensa que parece que nos está corrigiendo a todos por haber sido malos?
Es insufrible ese tono de voz.",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Y porque el portavoz da la conferencia de prensa que parece estar corrigiéndonos a todos por haber sido malos? Es ese tono de voz insufrible.
stereohoax,s_88,s_88,De crecimiento exponencial si además añades subida de impuestos por el café para todos,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Crecimiento exponencial si también se agregan aumentos de impuestos para el café para todos
stereohoax,s_89,s_89,Justo esto es lo que traen estos pijiprogres URL,0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,Esto es justo lo que estas URL pijiprogres traen.
stereohoax,s_90,s_90,Pues dale gracias a Dios para que nunca estés en situación de ilegal...,0,s_53,s_53,SP003,1.0,1.0,0.0,1,0.7311,1.0,1.0,0.0,1.0,0.7311,"Bueno, gracias a Dios que nunca estás en una posición ilegal..."
stereohoax,s_91,s_91,Un partido antiinmigración totalmente justificado,0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,Un partido antiinmigración plenamente justificado
stereohoax,s_92,s_92,El dinero público no es de nadie. Ya lo dijo Calvo.,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"El dinero público no es de nadie, dijo Calvo."
stereohoax,s_93,s_93,"Siempre lo digo, el trabajo que no haga la social democracia con suavidad y tacto, pero haciéndolo, lo hará la ultraderecha a las bravas y con la gente ya cabreada al máximo.",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Siempre lo digo, un trabajo que no haga que la socialdemocracia sea suave y con tacto, pero hacerlo hará que sea la extrema derecha para los valientes y para el pueblo ya cabreado al máximo."
stereohoax,s_94,s_94,"No lo veo bien, se van a cargar entonces la seguridad social. Ya de por si, hay un gran agujero que cuesta que vaya empequeñeciendo, al final no quedará nada.",0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"No lo veo bien, van a cobrar la seguridad social entonces. Ya por si acaso, hay un gran agujero que cuesta cada vez más, al final no queda nada."
stereohoax,s_95,s_95,Y pensar que algo tan obvio no esta al alcance de todos... Yo estoy a favor de la libre inmigracion (sin control) pero no de que un asturiano o murciano financie mi vida o la de otro. Defender ambas cosas al mismo tiempo demuestra una profunda estupidez,0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,Y pensar que algo tan obvio no está al alcance de todos... Estoy a favor de la inmigración libre (sin control) pero no que un asturiano o murciano financie mi vida o la de otro. Defender ambos al mismo tiempo demuestra una profunda estupidez
stereohoax,s_96,s_96,"A los servicios que cuestan dinero no se les puede llamar ""universales"", porque eso lo pagamos los que nos deslomamos cada día, bienvenidos los inmigrantes que vienen a trabajar, a integrarse y a respetar nuestra sociedad feminista, libre, respetuosa y diversa",0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Los servicios que cuestan dinero no pueden ser llamados ""universales"", porque los pagamos quienes se desmoronan todos los días, reciben a los inmigrantes que vienen a trabajar, integran y respetan nuestra sociedad feminista, libre, respetuosa y diversa."
stereohoax,s_97,s_97,"Hay que ser muy mala gente para dar una orden así, mientras nos amenazan con el copago ,hacen a los jubilados pagar sus medicinas y nos recomiendan contratar seguros privados,",0,s_53,s_53,SP003,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Tienes que ser muy mala gente para dar tal orden, mientras que nos amenazan con copago, hacer que los jubilados paguen por sus medicamentos y recomendarnos que contratemos un seguro privado,"
stereohoax,s_98,s_98,Mientras nos suben los impuestos a los españoles para pagarle la sanidad a todos los parásitos universales,0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,0.0,1.0,0.0,0.0,0.2689,Mientras los impuestos suban a los españoles para pagar la salud a todos los parásitos universales
stereohoax,s_99,s_99,Y los recortes quien los sufrimos ?? Los que hemos pagado impuestos toda la vida.,0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,¿Y los recortes que los sufrieron? Aquellos que hemos pagado impuestos toda nuestra vida.
stereohoax,s_100,s_100,"Hola, aquí la verdadera izquierda, lamento tu experiencia con la falsa izquierda. Discriminar por nacionalidad no es de izquierdas. Pero:
- Los inmigrantes no tienen más derechos que los españoles
- Eso es desinformación xenófoba
- A lo mejor te llamaron nazi por decir cosas así?",0,s_82,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,0.0,0.0,0.0,0.0474,"Hola, aquí la verdadera izquierda, lamento su experiencia con la falsa izquierda. Discriminar por nacionalidad no es izquierdista. Pero: - Los inmigrantes no tienen más derechos que los españoles - Eso es desinformación xenófoba - Tal vez te llamaron nazi por decir cosas así?"
stereohoax,s_101,s_101,"Es por muchas cosas, pero entre otras por un asunto de ""salud pública"". Catetos.",0,s_53,s_53,SP003,0.0,0.0,1.0,0,0.2689,0.0,0.0,0.0,0.0,0.0474,"Es para muchas cosas, pero entre otras, por un problema de ""salud pública""."
stereohoax,s_102,s_102,En Francia fue Hollande quien se las apañó para aupar a FN casi a la presidencia (que se llevó un tal Macron)... A ver a quien pone en solfa D.@user !,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,En Francia fue Hollande quien logró actualizar a FN casi a la presidencia (que tomó un Macron)... ¡para ver quién pone a D.@user en la solfa!
stereohoax,s_103,s_103,Y yo pagando la seguridad social durante mas de 38 años. Si lo llego a saber me hago ilegal,0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Y estoy pagando la seguridad social por más de 38 años.
stereohoax,s_104,s_104,Perdona pero ese partido en España lleva varios años y no se ha fundado ahora por las políticas del psoe. Se llama VOX.,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Lo siento pero ese partido en España lleva varios años en España y no ha sido fundado ahora por las políticas de la Psoe. Se llama VOX.
stereohoax,s_105,s_105,"Falta...
- Cambiar ley electoral para que puedan votar

Así la izquierda se perpetua en el poder",0,s_53,s_53,SP003,1.0,1.0,0.0,1,0.7311,1.0,1.0,0.0,1.0,0.7311,- Cambiar la ley electoral para que puedan votar para que la izquierda se perpetúe en el poder.
stereohoax,s_106,s_106,Lo de los refugiados es un auténtico drama al igual que los españoles que viven en la pobreza o son echados de sus viviendas por no poder pagar. El trato es el mismo?,0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"El tema de los refugiados es un verdadero drama, al igual que los españoles que viven en la pobreza o son expulsados de sus hogares por no poder pagar."
stereohoax,s_107,s_107,Donde dice que querer que NO haya inmigración ilegal es xenofobia??,0,s_53,s_53,SP003,0.0,1.0,1.0,1,0.7311,0.0,0.0,0.0,0.0,0.0474,¿Dónde dice que no querer la inmigración ilegal es xenofobia?
stereohoax,s_108,s_108,"Nuestro estado llamado del bienestar, es así porque se aporta dinero de ""todos"" para que se mantenga y tampoco se mantiene porque gastamos más que lo que aportamos = deuda pública.
No hay problema, 500€ más al año cada ciudadano por cada inmigrante, y solucionado.",0,s_53,s_53,SP003,1.0,0.0,0.0,0,0.2689,1.0,0.0,0.0,0.0,0.2689,"Nuestro llamado estado de bienestar, es así porque el dinero se proporciona de ""todos"" para ser mantenido y ninguno se mantiene porque gastamos más de lo que contribuimos = deuda pública. No hay problema, 500 euros más por año cada ciudadano por cada inmigrante, y resuelto."
stereohoax,s_109,s_109,"Les estan haciéndo la campaña gratuita a @user .
España NO es xenófoba, pero tampoco los españoles són imbeciles y nos obligarán a defender lo que los trabajadores-pensionistas nos hemos ganado PAGANDO tantos años con nuestros impuestos
HUMANIDAD: TODA
CONTROL : TAMBIEN",0,s_53,s_53,SP003,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Están haciendo la campaña libre a @user . España NO es xenófoba, pero tampoco lo son los imbéciles españoles y nos obligarán a defender lo que los trabajadores-pensionistas han ganado pagando tantos años con nuestros impuestos HUMANIDAD: TODOS CONTROL : TAMBIÉN"
stereohoax,s_110,s_110,Se instauró la locura en el poder una vez más...,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,La locura en el poder fue establecida una vez más...
stereohoax,s_111,s_111,Hay q joderse..... con estos mamarrachos.  Increible URL,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Tienes que joder... con estos tontos.
stereohoax,s_112,s_112,Sois impresentables.!!!,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,¡Usted no es presentable.!!!
stereohoax,s_113,s_113,"Se paga con los impuestos de todos los españoles? Parece, por la información dais que lo abona Sánchez. Será que lo abonamos con los impuestos",0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"¿Se paga con los impuestos de todos los españoles? Parece, por la información que usted da que Sánchez paga. Será que pagamos con los impuestos"
stereohoax,s_114,s_114,"Si, peros eatos politiquillos no los veo en el centro de salud, para ellos sanidad privada, la sanidad publica para la plebe con todos los emigrantes.",0,s_53,s_53,SP003,1.0,1.0,0.0,1,0.7311,1.0,1.0,0.0,1.0,0.7311,"Sí, pero la policía no los ve en el centro de salud, para ellos la salud privada, la salud pública para el plebe con todos los emigrantes."
stereohoax,s_115,s_115,"¿Será la presidencia de Sánchez una oportunidad para recuperar los votantes perdidos o la puntilla definitiva a su partido?
Creo que se van despejando las dudas..",0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,¿Será la presidencia de Sanchez una oportunidad para recuperar a los votantes perdidos o el último consejo a su partido? Creo que las dudas están siendo aclaradas.
stereohoax,s_116,s_116,Pues eso es lo q ocurre ¿o no?,0,s_53,s_53,SP003,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Bueno, eso es lo que pasa, ¿no?"
stereohoax,s_117,s_117,"Unos pagamos y otros los políticos son los buenos, con el sudor de los demás.Perros URL",0,s_53,s_53,SP003,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"Algunos de nosotros pagamos y algunos de nosotros los políticos somos los buenos, con el sudor de otros."
stereohoax,s_118,s_118,"Si no hay dinero para pensiones para investigación para sanidad..... etc de donde van a sacarlo para dar de todo a los ilegales y los que vengan con este efecto llamada Mafias contentas, África sin materias primas y sin juventud, qué inteligentes!!!!!!",0,s_53,s_53,SP003,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Si no hay dinero para las pensiones para la investigación de la salud... etc de donde lo conseguirán para dar todo a los ilegales y aquellos que vienen con este efecto llamado felices Mafias, África sin materias primas y sin la juventud, ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡!¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡"
